"","x","y","land","built_s","built_v","pop","smod.10","smod.11","smod.12","smod.13","smod.21","smod.22","smod.23","smod.30","SCHOOLS"
"10643",-1392000,1260000,927736.19,10538.41,43730.26,30303.8068207018,3,64,21,2,6,0,4,0,"0"
"10644",-1382000,1260000,950651.1,1787.18,4469.01,3515.08247464709,0,83,16,1,0,0,0,0,"0"
"10645",-1372000,1260000,998650.75,883.61,2210.05,2279.78840575367,0,85,15,0,0,0,0,0,"0"
"10646",-1362000,1260000,999450.27,699.03,1748.24,2069.99617469683,0,90,10,0,0,0,0,0,"0"
"10647",-1352000,1260000,994328.48,613.22,1533.44,1533.8659642823,0,94,6,0,0,0,0,0,"0"
"10648",-1342000,1260000,1e+06,2029.04,5073.71,3396.40242697112,0,79,21,0,0,0,0,0,"0"
"10649",-1332000,1260000,996664.57,1983.92,4960.66,5792.59223358892,0,76,19,5,0,0,0,0,"0"
"10650",-1322000,1260000,995743.94,1975.18,4938.92,7325.40468899906,0,71,25,4,0,0,0,0,"0"
"10651",-1312000,1260000,1e+06,1900.99,4753.18,6888.05498051643,0,79,16,5,0,0,0,0,"0"
"10652",-1302000,1260000,1e+06,1498.1,6350.27,5353.34133560024,0,89,8,3,0,0,0,0,"0"
"10653",-1292000,1260000,999360.42,470.55,1207.94,1038.72466426715,0,93,7,0,0,0,0,0,"0"
"10654",-1282000,1260000,997654.88,1648.69,4122.73,1572.52310160128,0,94,5,1,0,0,0,0,"0"
"10655",-1272000,1260000,1e+06,1336.69,3342.8,2667.27206142433,0,86,14,0,0,0,0,0,"0"
"10656",-1262000,1260000,998617.62,2339.82,5850.66,4942.49791844562,0,73,27,0,0,0,0,0,"0"
"10657",-1252000,1260000,999950.59,1323.29,3308.74,2108.80191077106,0,87,13,0,0,0,0,0,"0"
"10658",-1242000,1260000,1e+06,2034.97,5088.38,2887.41320613026,0,85,15,0,0,0,0,0,"1"
"10659",-1232000,1260000,1e+06,547.69,1369.69,778.94528048858,0,97,3,0,0,0,0,0,"0"
"10660",-1222000,1260000,1e+06,315.56,789.38,460.505251327529,0,96,4,0,0,0,0,0,"0"
"10661",-1212000,1260000,1e+06,1069.51,2674.56,1593.35152645968,0,90,10,0,0,0,0,0,"0"
"10662",-1202000,1260000,1e+06,861.79,2155.23,1307.51429794356,0,94,6,0,0,0,0,0,"0"
"10663",-1192000,1260000,998613.73,487.87,1220.36,740.356319013983,0,98,2,0,0,0,0,0,"0"
"10664",-1182000,1260000,1e+06,262.25,656.12,398.048597617075,0,99,1,0,0,0,0,0,"0"
"10665",-1172000,1260000,997135.21,2202.18,6464.86,3615.83844596147,0,89,9,2,0,0,0,0,"0"
"10666",-1162000,1260000,998909.26,1742.26,4356.94,2288.33707666025,0,90,10,0,0,0,0,0,"0"
"10667",-1152000,1260000,999919.87,609.78,1524.86,804.625703053549,0,98,2,0,0,0,0,0,"0"
"10668",-1142000,1260000,999828.33,1741.84,4355.59,2295.37784357369,0,85,15,0,0,0,0,0,"0"
"10669",-1132000,1260000,997907.44,6007.85,26483.72,20186.7727124412,0,73,17,3,5,0,2,0,"0"
"10670",-1122000,1260000,1e+06,1187.8,3229.02,9836.59809745849,0,71,20,7,1,0,1,0,"0"
"10671",-1112000,1260000,1e+06,2893.77,8423.71,6549.77690652013,0,91,5,4,0,0,0,0,"0"
"10672",-1102000,1260000,1e+06,736.8,1842.57,1340.33054690249,0,94,6,0,0,0,0,0,"0"
"10673",-1092000,1260000,999760.55,329.65,824.48,596.517118664459,0,98,2,0,0,0,0,0,"0"
"10674",-1082000,1260000,998726.72,289.03,723.04,514.203014034778,0,99,1,0,0,0,0,0,"0"
"10675",-1072000,1260000,993248.87,255.29,638.79,446.675588853657,0,99,1,0,0,0,0,0,"0"
"10676",-1062000,1260000,999393.21,605.43,1513.93,1058.61952938139,0,97,2,1,0,0,0,0,"0"
"10677",-1052000,1260000,1e+06,982,2455.38,2676.51290551946,0,93,3,4,0,0,0,0,"0"
"10678",-1042000,1260000,999657.71,393.54,984.12,1403.43586295843,0,95,4,1,0,0,0,0,"0"
"10679",-1032000,1260000,999839.02,309.23,773.14,1102.56107389182,0,97,2,1,0,0,0,0,"0"
"10680",-1022000,1260000,1e+06,372.35,931,1327.68236235902,0,99,0,1,0,0,0,0,"0"
"10681",-1012000,1260000,997679.51,312.71,781.94,1383.62658313662,0,98,1,1,0,0,0,0,"0"
"10682",-1002000,1260000,999302.83,406.74,1017.06,1811.12067250162,0,97,1,2,0,0,0,0,"0"
"10683",-992000,1260000,999995.96,706.41,1766.38,3145.46563989669,0,92,4,4,0,0,0,0,"0"
"10684",-982000,1260000,1e+06,287.95,720.05,1282.22270757705,0,97,1,2,0,0,0,0,"0"
"10685",-972000,1260000,999291.17,260.77,652.14,1161.29256689548,0,95,4,1,0,0,0,0,"0"
"10686",-962000,1260000,994134.98,1228.34,3071.87,4937.1524977535,0,94,3,3,0,0,0,0,"0"
"10687",-952000,1260000,1e+06,574.15,1435.67,2032.27542021126,0,97,1,2,0,0,0,0,"0"
"10688",-942000,1260000,1e+06,1910.23,7718.62,10926.1611589938,0,95,1,0,1,0,3,0,"0"
"10689",-932000,1260000,995107.54,1348.24,3371.74,3695.44424720667,0,93,4,3,0,0,0,0,"0"
"10690",-922000,1260000,1e+06,1051.31,2629.18,1989.08633844927,0,95,3,2,0,0,0,0,"0"
"10691",-912000,1260000,999536.69,2127.87,6267.49,4741.62238485925,0,88,6,6,0,0,0,0,"0"
"10692",-902000,1260000,998688.08,682.53,1707.05,1290.37657236681,0,98,1,1,0,0,0,0,"0"
"10693",-892000,1260000,1e+06,176.79,442.56,244.525657365098,0,99,1,0,0,0,0,0,"0"
"10694",-882000,1260000,999520.59,39.05,98.05,54.1751197203994,0,100,0,0,0,0,0,0,"0"
"10695",-872000,1260000,998451.13,891.72,2229.9,1285.65599035472,0,98,0,2,0,0,0,0,"0"
"10696",-862000,1260000,986588.1,317,792.71,1144.24923703447,0,97,2,1,0,0,0,0,"0"
"10697",-852000,1260000,993846.71,125.46,313.75,519.159601930529,0,99,0,1,0,0,0,0,"0"
"10698",-842000,1260000,1e+06,832.77,2082.39,1112.2109545283,0,94,6,0,0,0,0,0,"0"
"10699",-832000,1260000,1e+06,21.19,53.17,28.3982618805021,0,100,0,0,0,0,0,0,"0"
"10700",-822000,1260000,997914.67,10.1,25.37,13.5501957666129,0,100,0,0,0,0,0,0,"0"
"10701",-812000,1260000,1e+06,15.7,39.4,21.0436621923,0,100,0,0,0,0,0,0,"0"
"10702",-802000,1260000,1e+06,23.44,58.73,31.3678750321269,0,100,0,0,0,0,0,0,"0"
"10703",-1402000,1250000,757301.93,52.21,130.65,89.2282948829234,16,82,2,0,0,0,0,0,"0"
"10704",-1392000,1250000,713648.39,2568.29,6422.15,6120.16894955002,27,50,12,1,9,0,1,0,"0"
"10705",-1382000,1250000,992862.23,3540.6,8853.66,9144.33989196456,0,68,28,4,0,0,0,0,"0"
"10706",-1372000,1250000,999017.19,947.71,2370.33,2795.911842186,0,90,6,4,0,0,0,0,"0"
"10707",-1362000,1250000,994359.69,1892.09,5191.16,5782.94312905147,0,77,20,0,2,0,0,1,"0"
"10708",-1352000,1250000,994797.9,1475.43,3689.56,2215.5196523089,0,85,14,0,0,1,0,0,"0"
"10709",-1342000,1250000,998556.04,442.05,1105.49,620.573716735467,0,98,2,0,0,0,0,0,"0"
"10710",-1332000,1250000,999801.52,515.97,1290.38,565.857327993959,0,96,4,0,0,0,0,0,"0"
"10711",-1322000,1250000,995391.11,1901.66,6167.03,8935.62257353589,0,84,13,1,0,2,0,0,"0"
"10712",-1312000,1250000,998472.04,169.1,422.96,616.191549533979,0,97,3,0,0,0,0,0,"0"
"10713",-1302000,1250000,999958.75,1918.58,4797.4,4038.92193456739,0,85,12,3,0,0,0,0,"0"
"10714",-1292000,1250000,951340.03,1971.33,4929.44,3672.9923574347,2,79,17,2,0,0,0,0,"0"
"10715",-1282000,1250000,1e+06,1793.08,4483.94,1237.51821337361,0,95,5,0,0,0,0,0,"0"
"10716",-1272000,1250000,999902.58,3762.53,9408.31,3344.48206468066,0,81,18,1,0,0,0,0,"0"
"10717",-1262000,1250000,999770.08,1109.07,2773.45,2342.94436781108,0,87,12,1,0,0,0,0,"0"
"10718",-1252000,1250000,998224.07,3748.64,11053.03,8856.95292330161,0,78,19,1,0,2,0,0,"1"
"10719",-1242000,1250000,1e+06,4390.51,12271.86,6964.83752973192,0,80,15,5,0,0,0,0,"1"
"10720",-1232000,1250000,998691.81,57.75,144.65,93.0316922925413,0,100,0,0,0,0,0,0,"0"
"10721",-1222000,1250000,1e+06,821.91,2055.48,1973.88801332004,0,91,9,0,0,0,0,0,"0"
"10722",-1212000,1250000,1e+06,628.87,1572.58,1431.47019361332,0,91,9,0,0,0,0,0,"0"
"10723",-1202000,1250000,1e+06,563.99,1410.4,855.647957846523,0,96,4,0,0,0,0,0,"0"
"10724",-1192000,1250000,999924.88,297.69,744.66,451.763196820393,0,99,1,0,0,0,0,0,"0"
"10725",-1182000,1250000,997566.7,310.14,775.91,470.721645947546,0,99,1,0,0,0,0,0,"0"
"10726",-1172000,1250000,997400.54,246.54,616.8,332.754042593762,0,99,1,0,0,0,0,0,"0"
"10727",-1162000,1250000,997694.84,1374.17,4535.2,2391.60407358408,0,97,1,2,0,0,0,0,"0"
"10728",-1152000,1250000,997967.98,2645.81,9091.85,4790.78025540523,0,85,12,3,0,0,0,0,"0"
"10729",-1142000,1250000,999872,1659.5,4149.93,2189.80126841739,0,90,9,1,0,0,0,0,"0"
"10730",-1132000,1250000,998495.96,2642.28,6956.68,10647.0665162951,0,65,27,6,2,0,0,0,"0"
"10731",-1122000,1250000,1e+06,944.3,3427.84,9410.94665739685,0,79,19,1,0,0,1,0,"0"
"10732",-1112000,1250000,999628.29,363.28,908.79,673.253323735669,0,98,2,0,0,0,0,0,"0"
"10733",-1102000,1250000,999071.73,821.14,3230.48,2390.73872491345,0,98,1,1,0,0,0,0,"0"
"10734",-1092000,1250000,1e+06,1127.4,2819.43,2086.53836332634,0,96,2,2,0,0,0,0,"0"
"10735",-1082000,1250000,998618.94,346.17,865.82,601.610508928075,0,98,2,0,0,0,0,0,"0"
"10736",-1072000,1250000,995048.11,434.28,1086.64,667.908240972088,0,97,3,0,0,0,0,0,"0"
"10737",-1062000,1250000,999804.85,697.62,1744.86,721.698237899691,0,93,7,0,0,0,0,0,"0"
"10738",-1052000,1250000,1e+06,566.51,1416.88,1988.76607714035,0,97,2,1,0,0,0,0,"0"
"10739",-1042000,1250000,1e+06,1508.47,6692.36,9543.85442318766,0,92,2,6,0,0,0,0,"0"
"10740",-1032000,1250000,1e+06,790.36,1976.14,2818.13777114079,0,94,3,3,0,0,0,0,"0"
"10741",-1022000,1250000,997702.91,391.14,978.06,1442.04717395827,0,97,2,1,0,0,0,0,"0"
"10742",-1012000,1250000,999265.09,579.58,1449.25,2580.73917938769,0,96,1,3,0,0,0,0,"0"
"10743",-1002000,1250000,998143.11,1313.47,4717.89,8401.34107966721,0,94,2,0,2,0,2,0,"0"
"10744",-992000,1250000,999785.07,410.61,1026.69,1828.26919525862,0,97,1,2,0,0,0,0,"0"
"10745",-982000,1250000,997912.48,3.06,7.66,13.6404772996902,0,100,0,0,0,0,0,0,"0"
"10746",-972000,1250000,994543.29,23.02,57.63,101.371539242566,0,99,1,0,0,0,0,0,"0"
"10747",-962000,1250000,993458,30.68,76.79,130.717607952655,0,99,1,0,0,0,0,0,"0"
"10748",-952000,1250000,1e+06,1.56,3.92,5.85247955098748,0,100,0,0,0,0,0,0,"0"
"10749",-942000,1250000,994302.41,226.08,565.58,851.440513797105,0,98,2,0,0,0,0,0,"0"
"10750",-932000,1250000,991343.07,673.35,1684.01,1983.22559702955,0,97,1,2,0,0,0,0,"0"
"10751",-922000,1250000,999375.25,1347.45,5508.08,4167.09649882467,0,94,3,3,0,0,0,0,"0"
"10752",-912000,1250000,1e+06,830.25,2076.16,1570.70322573185,0,95,3,2,0,0,0,0,"0"
"10753",-902000,1250000,999444.28,1641.73,5058.71,3827.12900118717,0,95,3,2,0,0,0,0,"0"
"10754",-892000,1250000,1e+06,962.61,2407.31,1333.15008523501,0,95,3,2,0,0,0,0,"0"
"10755",-882000,1250000,999321.24,1665.5,6555.01,3629.14471746422,0,95,3,2,0,0,0,0,"0"
"10756",-872000,1250000,990349.63,2418.93,8330.73,14343.9765639901,0,91,2,3,1,0,3,0,"0"
"10757",-862000,1250000,992758.98,151.85,379.98,654.466601904482,0,98,1,1,0,0,0,0,"0"
"10758",-852000,1250000,996513.57,0.6,1.51,1.61451801657677,0,100,0,0,0,0,0,0,"0"
"10759",-842000,1250000,993406,15.66,39.27,33.4666381981224,0,100,0,0,0,0,0,0,"0"
"10760",-832000,1250000,995711.66,234.51,586.39,313.614863399416,0,98,2,0,0,0,0,0,"0"
"10761",-822000,1250000,999136.44,4.78,12,6.40923735313117,0,100,0,0,0,0,0,0,"0"
"10762",-812000,1250000,1e+06,1.3,3.26,1.74117612279952,0,100,0,0,0,0,0,0,"0"
"10763",-802000,1250000,1e+06,1858.91,8097.7,4325.00666733086,0,96,3,1,0,0,0,0,"0"
"10764",-1392000,1240000,684007.76,771.6,1929.55,1488.26037381031,20,72,8,0,0,0,0,0,"0"
"10765",-1382000,1240000,926140.45,3181.01,7954.75,5188.04425299354,2,72,21,5,0,0,0,0,"0"
"10766",-1372000,1240000,996002.27,3461.02,8655.15,8482.59330320359,0,67,27,6,0,0,0,0,"0"
"10767",-1362000,1240000,995467.34,13495.64,61293.46,63090.099894695,0,57,24,1,8,4,0,6,"1"
"10768",-1352000,1240000,979368.83,7583.87,18963.25,11291.7804353945,0,68,19,5,2,6,0,0,"0"
"10769",-1342000,1240000,999001.13,57.7,144.4,65.3306796010584,0,100,0,0,0,0,0,0,"0"
"10770",-1332000,1240000,1e+06,107.78,269.6,111.64968967624,0,100,0,0,0,0,0,0,"0"
"10771",-1322000,1240000,994794.85,837.37,2093.9,2806.3608485572,0,91,8,1,0,0,0,0,"0"
"10772",-1312000,1240000,999543.82,839.02,2098.11,1885.14265179448,0,94,4,2,0,0,0,0,"0"
"10773",-1302000,1240000,999579.51,795.59,1989.33,1676.38561046496,0,94,5,1,0,0,0,0,"0"
"10774",-1292000,1240000,862317.88,3247.21,9831.66,7197.59189151041,11,72,13,4,0,0,0,0,"0"
"10775",-1282000,1240000,968946.59,51040.36,366300.99,83973.4735823204,1,57,18,0,7,0,0,17,"1"
"10776",-1272000,1240000,998880.87,73560.35,567145.41,130702.090917113,0,52,17,0,8,0,0,23,"1"
"10777",-1262000,1240000,1e+06,2748.54,6873.06,5543.64038199699,0,79,17,4,0,0,0,0,"0"
"10778",-1252000,1240000,997843.09,2583.25,6459.91,5457.17778931185,0,75,24,0,0,1,0,0,"1"
"10779",-1242000,1240000,999070.75,544.58,1361.95,930.080999337137,0,95,5,0,0,0,0,0,"0"
"10780",-1232000,1240000,997724.84,626.35,1566.47,1483.73654155433,0,96,2,2,0,0,0,0,"0"
"10781",-1222000,1240000,999805.76,1096.04,2740.65,2642.09161196649,0,89,10,1,0,0,0,0,"0"
"10782",-1212000,1240000,999853.63,1044.34,2611.26,2517.35471393913,0,86,14,0,0,0,0,0,"0"
"10783",-1202000,1240000,999637.84,409.96,1025.16,715.478864729404,0,95,5,0,0,0,0,0,"0"
"10784",-1192000,1240000,1e+06,568.09,1420.58,861.823865758255,0,98,2,0,0,0,0,0,"0"
"10785",-1182000,1240000,996888.02,242.54,606.59,357.176614455879,0,98,2,0,0,0,0,0,"0"
"10786",-1172000,1240000,998799.55,584.39,1461.41,771.26026397571,0,95,5,0,0,0,0,0,"0"
"10787",-1162000,1240000,1e+06,1231.13,3078.71,1624.5486195609,0,96,4,0,0,0,0,0,"0"
"10788",-1152000,1240000,1e+06,907.04,2268.34,1196.93918511644,0,99,0,1,0,0,0,0,"0"
"10789",-1142000,1240000,999727.86,882.13,2206.12,1546.0368460603,0,94,6,0,0,0,0,0,"0"
"10790",-1132000,1240000,998962,829.87,2075.29,6254.03568291292,0,68,29,3,0,0,0,0,"0"
"10791",-1122000,1240000,1e+06,701.75,1755.28,4456.54493150301,0,70,29,1,0,0,0,0,"0"
"10792",-1112000,1240000,1e+06,893.09,2503.7,1852.8802387137,0,91,9,0,0,0,0,0,"0"
"10793",-1102000,1240000,997798.09,2728.16,11886.84,8774.24775322714,0,92,4,1,1,0,2,0,"0"
"10794",-1092000,1240000,999914.15,2263.72,7868.44,3675.33706827275,0,94,3,3,0,0,0,0,"0"
"10795",-1082000,1240000,998470.22,531.34,1328.93,612.192531887442,0,97,3,0,0,0,0,0,"0"
"10796",-1072000,1240000,996937.15,8992.29,36974.27,14879.7946025822,0,82,11,1,3,0,0,3,"0"
"10797",-1062000,1240000,998342.12,35250.94,248611.75,98244.7805953883,0,66,13,0,6,0,0,15,"1"
"10798",-1052000,1240000,999703.07,936.39,2341.83,2406.31366670877,0,94,5,1,0,0,0,0,"0"
"10799",-1042000,1240000,1e+06,1116.77,4070.53,4025.63842105865,0,92,6,2,0,0,0,0,"0"
"10800",-1032000,1240000,999794.52,257.31,643.4,621.143470998853,0,99,0,1,0,0,0,0,"0"
"10801",-1022000,1240000,998654.11,353.81,884.67,1274.650042288,0,98,1,1,0,0,0,0,"0"
"10802",-1012000,1240000,1e+06,1075.82,2689.9,4790.01572763175,0,93,2,5,0,0,0,0,"0"
"10803",-1002000,1240000,999753.67,356.33,890.96,1586.569186382,0,96,3,1,0,0,0,0,"0"
"10804",-992000,1240000,997817.87,2.71,6.78,12.0734252929688,0,100,0,0,0,0,0,0,"0"
"10805",-982000,1240000,997282.31,0.18,0.45,0.801333546638489,0,100,0,0,0,0,0,0,"0"
"10806",-972000,1240000,998551.59,0.93,2.33,4.14912700653076,0,100,0,0,0,0,0,0,"0"
"10807",-962000,1240000,991296.08,60.6,151.55,128.443278133869,0,99,1,0,0,0,0,0,"0"
"10808",-952000,1240000,1e+06,54.79,137.08,232.565387193113,0,99,1,0,0,0,0,0,"0"
"10809",-942000,1240000,994685.87,371.08,928.07,1574.53280187398,0,94,5,1,0,0,0,0,"0"
"10810",-932000,1240000,997326.85,2.92,7.34,5.55302182771266,0,100,0,0,0,0,0,0,"0"
"10811",-922000,1240000,998333.34,187.14,468.08,354.122404843569,0,99,1,0,0,0,0,0,"0"
"10812",-912000,1240000,998623.01,422.29,1056,798.908863406628,0,96,4,0,0,0,0,0,"0"
"10813",-902000,1240000,999843.31,593.26,1483.51,1122.33833379112,0,96,3,1,0,0,0,0,"0"
"10814",-892000,1240000,999053.6,1309.74,3274.93,1819.98698079586,0,95,3,2,0,0,0,0,"0"
"10815",-882000,1240000,996630.69,166.39,416.46,242.047502875329,0,99,1,0,0,0,0,0,"0"
"10816",-872000,1240000,996685.84,557.38,3097.86,5335.66473742574,0,95,2,0,0,3,0,0,"0"
"10817",-862000,1240000,998401.25,768.1,1920.55,3307.8999516964,0,96,0,4,0,0,0,0,"0"
"10818",-852000,1240000,1e+06,76.09,190.31,176.032850470394,0,99,1,0,0,0,0,0,"0"
"10819",-842000,1240000,1e+06,830.07,3451.5,3192.56679292396,0,98,0,2,0,0,0,0,"0"
"10820",-832000,1240000,996686.14,15.58,39,36.0742003731429,0,100,0,0,0,0,0,0,"0"
"10821",-822000,1240000,994079.5,715.27,1788.42,1064.40762203187,0,95,5,0,0,0,0,0,"0"
"10822",-812000,1240000,994847.24,209.1,522.82,281.327067103237,0,99,1,0,0,0,0,0,"0"
"10823",-1372000,1230000,924554.58,12894.89,32246.04,20814.8277066443,0,20,53,6,0,21,0,0,"0"
"10824",-1362000,1230000,949177.3,7691.12,19233.78,16292.4389128648,1,47,36,7,0,9,0,0,"0"
"10825",-1352000,1230000,988985.69,6038.46,15099.37,6485.51020300202,0,70,23,0,0,7,0,0,"1"
"10826",-1342000,1230000,1e+06,58.15,145.4,60.2146322522313,0,100,0,0,0,0,0,0,"0"
"10827",-1332000,1230000,997469.08,197.2,493.22,204.250390382484,0,99,1,0,0,0,0,0,"0"
"10828",-1322000,1230000,998777.08,150.34,376.04,179.22986167483,0,100,0,0,0,0,0,0,"0"
"10829",-1312000,1230000,994753.02,271.76,679.77,577.9369440116,0,96,4,0,0,0,0,0,"0"
"10830",-1302000,1230000,993488.94,606.97,1517.86,1420.09084978514,0,96,3,1,0,0,0,0,"0"
"10831",-1292000,1230000,979851.2,6480.55,17147.5,8340.5318827741,0,74,21,0,5,0,0,0,"0"
"10832",-1282000,1230000,1e+06,26478.91,102328.38,43074.7503423495,0,32,44,2,19,0,3,0,"1"
"10833",-1272000,1230000,998979.95,5287.95,13223.41,5057.0202410859,0,75,22,3,0,0,0,0,"1"
"10834",-1262000,1230000,999733.59,3510.68,8778.96,2637.6942320466,0,85,15,0,0,0,0,0,"0"
"10835",-1252000,1230000,996433.88,1035.9,2590.81,2288.188274052,0,88,12,0,0,0,0,0,"0"
"10836",-1242000,1230000,996022.14,373.15,933.21,691.206517996267,0,98,2,0,0,0,0,0,"0"
"10837",-1232000,1230000,998829.58,363.84,909.92,877.197738341987,0,96,4,0,0,0,0,0,"0"
"10838",-1222000,1230000,1e+06,2018.02,6525.94,6291.25628550723,0,79,18,3,0,0,0,0,"0"
"10839",-1212000,1230000,999740.48,979.37,2448.8,2339.39859011769,0,82,18,0,0,0,0,0,"0"
"10840",-1202000,1230000,998685.58,119.12,297.9,180.727117422969,0,99,1,0,0,0,0,0,"0"
"10841",-1192000,1230000,1e+06,403.86,1009.84,612.640062466264,0,96,4,0,0,0,0,0,"0"
"10842",-1102000,1230000,998973.73,1555.31,7842.33,4309.75956078432,0,96,2,2,0,0,0,0,"0"
"10843",-1092000,1230000,999105.14,2079.91,9178.45,4228.19755011797,0,95,3,2,0,0,0,0,"0"
"10844",-1082000,1230000,999727.16,1218.03,3136.85,1445.03935855813,0,90,10,0,0,0,0,0,"0"
"10845",-1072000,1230000,999882.16,965.15,2413.65,1050.81868517026,0,94,6,0,0,0,0,0,"0"
"10846",-1062000,1230000,995094.61,2144.35,6880.27,3674.64736812375,0,85,12,3,0,0,0,0,"0"
"10847",-1052000,1230000,999222.45,1092.14,4239.42,4092.50110352971,0,96,3,1,0,0,0,0,"0"
"10848",-1042000,1230000,1e+06,1084.45,5026.32,4852.13070901855,0,96,3,1,0,0,0,0,"0"
"10849",-1032000,1230000,999108.66,242.15,605.66,584.670596858487,0,98,2,0,0,0,0,0,"0"
"10850",-1022000,1230000,999546.34,618.28,3028.24,2496.88851479627,0,96,2,2,0,0,0,0,"0"
"10851",-1012000,1230000,1e+06,110.89,277.25,228.602199614048,0,99,1,0,0,0,0,0,"0"
"10852",-1002000,1230000,999982.59,216.39,541.07,448.339740041643,0,98,2,0,0,0,0,0,"0"
"10853",-992000,1230000,996893.4,102.72,256.87,211.798187661916,0,98,2,0,0,0,0,0,"0"
"10854",-982000,1230000,999047.56,108.07,270.22,222.805725518614,0,99,1,0,0,0,0,0,"0"
"10855",-972000,1230000,996970.11,0,0,0,0,100,0,0,0,0,0,0,"0"
"10856",-962000,1230000,994381.38,22.07,55.27,77.3924834299832,0,100,0,0,0,0,0,0,"1"
"10857",-952000,1230000,1e+06,599.58,1499.23,2543.54394664243,0,95,2,3,0,0,0,0,"0"
"10858",-942000,1230000,998060.05,36.87,92.3,156.593120295554,0,99,1,0,0,0,0,0,"0"
"10859",-932000,1230000,989850.28,74.99,187.63,282.201699955389,0,99,1,0,0,0,0,0,"0"
"10860",-922000,1230000,1e+06,6.45,16.18,12.2408573590219,0,100,0,0,0,0,0,0,"0"
"10861",-912000,1230000,1e+06,342.37,856.08,647.660880181939,0,98,2,0,0,0,0,0,"1"
"10862",-902000,1230000,1e+06,4.58,11.49,8.69267308525741,0,100,0,0,0,0,0,0,"0"
"10863",-892000,1230000,999899.76,432.2,1080.72,817.610580738635,0,97,1,2,0,0,0,0,"0"
"10864",-882000,1230000,1e+06,16.98,42.55,67.174913527444,0,100,0,0,0,0,0,0,"0"
"10865",-872000,1230000,995021.93,406.66,1017,1751.65148514137,0,97,0,3,0,0,0,0,"0"
"10866",-862000,1230000,998530.19,581.4,1453.77,2496.25264997035,0,95,2,3,0,0,0,0,"0"
"10867",-852000,1230000,1e+06,287.28,722.63,668.417928434908,0,98,2,0,0,0,0,0,"0"
"10868",-842000,1230000,1e+06,9.58,23.98,22.1810087561607,0,100,0,0,0,0,0,0,"0"
"10869",-832000,1230000,998114.11,405.06,1012.81,936.828490041197,0,99,0,1,0,0,0,0,"0"
"10870",-822000,1230000,1e+06,24.47,61.33,56.7289927601815,0,100,0,0,0,0,0,0,"0"
"10871",-812000,1230000,995719.87,692.82,1732.24,1601.68422896788,0,98,0,2,0,0,0,0,"0"
"10872",-1372000,1220000,811345.02,4309.54,10776.37,6994.87982964888,15,63,12,0,0,10,0,0,"0"
"10873",-1362000,1220000,812494.41,3094.8,7739.21,4998.41017910838,7,76,10,0,0,7,0,0,"0"
"10874",-1352000,1220000,931937.09,4351.53,10881.39,4506.31973079406,1,80,14,5,0,0,0,0,"1"
"10875",-1342000,1220000,996185.66,20613.72,60219.63,25215.7065439168,0,37,41,1,18,0,3,0,"1"
"10876",-1332000,1220000,998523.53,1248.5,3122.36,1463.79676889256,0,92,8,0,0,0,0,0,"0"
"10877",-1322000,1220000,1e+06,438.19,1096.03,427.416354717687,0,98,2,0,0,0,0,0,"0"
"10878",-1312000,1220000,999967.42,623.29,1559.38,1266.52031886764,0,95,4,1,0,0,0,0,"0"
"10879",-1302000,1220000,998510.17,4800.73,13354.57,12600.841803208,0,76,12,4,0,8,0,0,"0"
"10880",-1292000,1220000,1e+06,4921.5,12306.77,9561.72659400105,0,65,26,2,5,2,0,0,"0"
"10881",-1282000,1220000,999499.1,3677.66,9196.31,6863.2512612734,0,66,31,3,0,0,0,0,"0"
"10882",-1272000,1220000,999812.89,2509.9,6276.23,5454.86289424263,0,72,27,1,0,0,0,0,"0"
"10883",-1262000,1220000,999817.65,785.79,1965.08,747.423265023622,0,98,2,0,0,0,0,0,"0"
"10884",-1252000,1220000,999558.08,621.75,1554.87,1488.86080974713,0,94,6,0,0,0,0,0,"0"
"10885",-1242000,1220000,992871.52,717.4,1833.84,1772.74963252246,0,94,5,1,0,0,0,0,"0"
"10886",-1102000,1220000,999629.88,1386.92,6170.61,2976.19226050936,0,96,2,2,0,0,0,0,"0"
"10887",-1092000,1220000,999856.1,263.93,660.37,304.209842277691,0,99,1,0,0,0,0,0,"0"
"10888",-1082000,1220000,998510.73,517.76,1294.94,597.609775880352,0,96,4,0,0,0,0,0,"0"
"10889",-1072000,1220000,999811.67,709,1772.91,840.106065064668,0,94,6,0,0,0,0,0,"0"
"10890",-1062000,1220000,996993.22,587.23,1468.64,1256.69055153616,0,97,2,1,0,0,0,0,"0"
"10891",-1052000,1220000,998691.88,1398.03,3495.55,3374.41022783145,0,96,2,2,0,0,0,0,"0"
"10892",-1042000,1220000,1e+06,158.5,396.37,382.633625365794,0,99,1,0,0,0,0,0,"0"
"10893",-1032000,1220000,998826.09,39.03,97.62,92.8203908782453,0,99,1,0,0,0,0,0,"0"
"10894",-1022000,1220000,998373.25,129.22,323.2,267.699122423306,0,99,1,0,0,0,0,0,"0"
"10895",-1012000,1220000,1e+06,278.14,695.42,573.39781772904,0,97,3,0,0,0,0,0,"0"
"10896",-1002000,1220000,999027.71,301.39,753.62,621.385727936402,0,97,3,0,0,0,0,0,"0"
"10897",-992000,1220000,999197.64,407.52,1018.99,831.427658829838,0,97,3,0,0,0,0,0,"0"
"10898",-982000,1220000,997836.5,754.82,1887.25,1556.10282168537,0,93,7,0,0,0,0,0,"0"
